accuracy,f1,loss
0.5952380952380952,0.6730769230769231,14.556725680828094
0.6547619047619048,0.6813186813186813,14.250724196434021
0.7976190476190477,0.7951807228915663,10.562362611293793
0.5357142857142857,0.5411764705882354,13.960450053215027
0.6071428571428571,0.5714285714285715,14.06743460893631
0.6071428571428571,0.5925925925925927,14.420441925525665
0.5238095238095238,0.5918367346938775,14.552403151988983
0.5833333333333334,0.6067415730337079,13.904401123523712
0.5357142857142857,0.5185185185185186,13.615988373756409
0.5238095238095238,0.5,13.689054489135742
0.7142857142857143,0.7333333333333334,11.251588553190231
0.5952380952380952,0.575,13.971683323383331
0.6309523809523809,0.6075949367088608,13.864425361156464
0.6666666666666666,0.6410256410256411,12.30539882183075
0.6785714285714286,0.6823529411764705,13.458443999290466
0.6309523809523809,0.617283950617284,13.363350749015808
0.6428571428571429,0.6590909090909092,12.485644221305847
0.5119047619047619,0.568421052631579,14.46244889497757
0.6071428571428571,0.6206896551724138,13.984682857990265
0.5833333333333334,0.5977011494252873,13.665173530578613
0.5357142857142857,0.5517241379310344,14.127563953399658
0.7857142857142857,0.7954545454545455,11.284743070602417
0.6547619047619048,0.6666666666666666,13.733363687992096
0.5714285714285714,0.5714285714285714,14.301201701164246
0.6190476190476191,0.6363636363636365,11.961715340614319
0.5119047619047619,0.5287356321839081,14.354039788246155
0.75,0.7529411764705882,12.120189219713211
0.7023809523809523,0.7368421052631579,12.127741545438766
0.7380952380952381,0.7105263157894737,12.844765067100525
0.4880952380952381,0.4556962025316456,14.522776067256927
0.5119047619047619,0.5773195876288659,14.555936932563782
0.6309523809523809,0.617283950617284,14.420390486717224
0.6785714285714286,0.7096774193548386,12.975990295410156
0.6428571428571429,0.6428571428571429,13.394571661949158
0.6309523809523809,0.617283950617284,13.023342609405518
0.6666666666666666,0.6888888888888889,13.335350692272186
0.4880952380952381,0.5274725274725275,14.20896166563034
0.7380952380952381,0.75,13.043240427970886
0.5357142857142857,0.4799999999999999,14.044103920459747
0.7738095238095238,0.7654320987654322,13.640577256679535
0.5238095238095238,0.5555555555555556,14.520564377307892
0.4880952380952381,0.39436619718309857,14.55661165714264
0.5476190476190477,0.5581395348837208,14.53898698091507
0.6547619047619048,0.6506024096385543,14.018445372581482
0.6547619047619048,0.6666666666666666,12.847503989934921
0.6547619047619048,0.6947368421052631,14.43980485200882
0.44047619047619047,0.45977011494252873,14.542201280593872
0.6547619047619048,0.6666666666666666,13.60785049200058
0.8214285714285714,0.8275862068965518,8.771051153540611
0.5833333333333334,0.5569620253164557,14.485768914222717
0.4642857142857143,0.4578313253012048,14.533028960227966
0.7261904761904762,0.735632183908046,12.424524962902069
0.6785714285714286,0.6666666666666666,13.226480782032013
0.6190476190476191,0.5897435897435898,13.211857229471207
0.5357142857142857,0.5411764705882354,14.180285096168518
0.6071428571428571,0.5714285714285715,13.490705788135529
0.6547619047619048,0.6741573033707866,13.40851604938507
0.6428571428571429,0.6511627906976744,11.964516252279282
0.4642857142857143,0.430379746835443,14.510965824127197
0.4642857142857143,0.34782608695652173,14.552021205425262
0.5833333333333334,0.5882352941176471,13.728432714939117
0.5238095238095238,0.5652173913043478,14.504415035247803
0.5714285714285714,0.5813953488372093,12.519186228513718
0.5833333333333334,0.6067415730337079,14.202454447746277
0.6428571428571429,0.6590909090909092,12.81472796201706
0.5476190476190477,0.525,14.349178314208984
0.5,0.5333333333333333,14.560166776180267
0.5952380952380952,0.5853658536585366,13.823527842760086
0.5357142857142857,0.4657534246575342,14.554250836372375
0.4642857142857143,0.5054945054945055,14.461657345294952
0.5714285714285714,0.5909090909090909,14.350642204284668
0.5833333333333334,0.5783132530120483,14.139091193675995
0.5833333333333334,0.5977011494252873,13.590319454669952
0.6666666666666666,0.6818181818181819,12.093059569597244
0.5952380952380952,0.6046511627906977,14.149410545825958
0.5595238095238095,0.6021505376344086,14.02966433763504
0.5119047619047619,0.5287356321839081,14.308205664157867
0.5,0.5,14.290252804756165
0.5238095238095238,0.5555555555555556,14.413368105888367
0.5952380952380952,0.6222222222222222,14.201665222644806
0.5952380952380952,0.6136363636363638,14.51219516992569
0.5833333333333334,0.6236559139784946,14.508643209934235
0.47619047619047616,0.5,14.423263847827911
0.4880952380952381,0.4819277108433735,14.34015703201294
0.44047619047619047,0.4197530864197531,14.514266312122345
0.6904761904761905,0.6749999999999999,14.119922399520874
0.5714285714285714,0.5135135135135135,14.494021475315094
0.6428571428571429,0.5833333333333334,14.11692500114441
0.6666666666666666,0.6744186046511628,12.821793466806412
0.6071428571428571,0.6024096385542169,14.51121324300766
0.6428571428571429,0.6590909090909092,13.473495721817017
0.42857142857142855,0.3846153846153846,14.549009323120117
0.6428571428571429,0.6511627906976744,14.20006114244461
0.6309523809523809,0.6265060240963854,14.059795022010803
0.6785714285714286,0.689655172413793,12.692045718431473
0.5714285714285714,0.6000000000000001,13.692093253135681
0.6904761904761905,0.6976744186046512,14.230675280094147
0.5,0.4324324324324324,14.325989484786987
0.5833333333333334,0.5783132530120483,14.20813399553299
0.6309523809523809,0.6265060240963854,14.514573216438293
0.5119047619047619,0.4533333333333333,14.49545669555664
0.5595238095238095,0.5432098765432098,13.8703154027462
0.6071428571428571,0.6206896551724138,13.667568117380142
0.75,0.7692307692307692,11.097723066806793
0.5357142857142857,0.6422018348623852,14.554390907287598
0.4880952380952381,0.4415584415584416,14.510790884494781
0.6309523809523809,0.6436781609195403,14.344005525112152
0.5238095238095238,0.5833333333333334,14.550687372684479
0.6547619047619048,0.6666666666666666,12.842157483100891
0.5357142857142857,0.5894736842105263,12.118204951286316
0.5595238095238095,0.574712643678161,14.09947156906128
0.7261904761904762,0.7472527472527472,12.579069823026657
0.5476190476190477,0.5128205128205129,14.280926823616028
0.5714285714285714,0.5813953488372093,14.218778610229492
0.5714285714285714,0.5384615384615384,14.381942451000214
0.5595238095238095,0.4931506849315069,14.542755722999573
0.47619047619047616,0.5,14.518152594566345
0.7619047619047619,0.7674418604651163,12.351990908384323
0.5119047619047619,0.5393258426966292,14.33711588382721
0.5357142857142857,0.5517241379310344,13.952960014343262
0.5357142857142857,0.5979381443298969,14.555610358715057
0.5,0.5227272727272727,14.43301272392273
0.6309523809523809,0.6593406593406593,14.009073495864868
0.6547619047619048,0.6588235294117646,12.899887382984161
0.5476190476190477,0.5476190476190477,14.389236569404602
0.5833333333333334,0.6391752577319588,12.945646107196808
0.47619047619047616,0.4358974358974359,14.553927958011627
0.5833333333333334,0.6153846153846153,14.165328919887543
0.5952380952380952,0.5641025641025642,13.951845943927765
0.6190476190476191,0.6279069767441862,13.000787287950516
0.5476190476190477,0.5777777777777778,14.521759510040283
0.5,0.5434782608695652,14.505789041519165
0.6309523809523809,0.6593406593406593,13.527900010347366
0.5833333333333334,0.5569620253164557,13.89666336774826
0.4880952380952381,0.4819277108433735,14.524115025997162
0.5714285714285714,0.5714285714285714,14.228789865970612
0.7976190476190477,0.8045977011494253,12.620657980442047
0.6071428571428571,0.547945205479452,14.34495896100998
0.5119047619047619,0.5060240963855421,14.49504953622818
0.6904761904761905,0.6578947368421053,13.317310214042664
0.5595238095238095,0.6021505376344086,14.173401176929474
0.6428571428571429,0.6153846153846153,14.116930603981018
0.44047619047619047,0.11320754716981131,14.555858075618744
0.5476190476190477,0.5681818181818181,13.021962732076645
0.5595238095238095,0.3508771929824562,14.552896857261658
0.6190476190476191,0.6097560975609756,13.688639283180237
0.5595238095238095,0.21276595744680848,14.554509818553925
0.7261904761904762,0.7294117647058824,12.276427894830704
0.5,0.58,14.419237434864044
0.5595238095238095,0.5934065934065934,14.544579863548279
0.5595238095238095,0.5842696629213483,14.383596956729889
0.6309523809523809,0.6352941176470588,13.746178686618805
0.6785714285714286,0.7032967032967032,13.687884896993637
0.4642857142857143,0.3835616438356164,14.523958444595337
