accuracy,f1,loss
0.5,0.4736842105263158,6.91380912065506
0.55,0.4375,6.202154457569122
0.725,0.7317073170731706,6.278565973043442
0.6,0.6190476190476191,6.746391475200653
0.6,0.5789473684210527,6.788765907287598
0.6,0.6190476190476191,6.860195279121399
0.675,0.6976744186046512,6.069755554199219
0.5,0.4117647058823529,6.723955571651459
0.55,0.55,6.92401522397995
0.625,0.6666666666666665,6.402024924755096
0.575,0.5405405405405405,6.577570199966431
0.525,0.6779661016949152,6.903213381767273
0.475,0.3636363636363637,6.881187796592712
0.5,0.5,6.491861879825592
0.5,0.4736842105263158,6.910445272922516
0.6,0.6,6.926308989524841
0.65,0.631578947368421,5.2761839628219604
0.5,0.4736842105263158,6.730043113231659
0.625,0.6153846153846154,6.735046088695526
0.675,0.6976744186046512,6.80731987953186
0.7,0.7272727272727272,6.898015737533569
0.65,0.6666666666666666,6.917790412902832
0.525,0.5128205128205129,6.611320436000824
0.45,0.3529411764705882,5.6645804941654205
0.525,0.5365853658536585,6.684566915035248
0.6,0.68,6.933749318122864
0.475,0.5116279069767442,6.904396891593933
0.55,0.5714285714285713,6.9316354393959045
0.7,0.6666666666666665,6.925349831581116
0.7,0.75,5.5566085278987885
0.4,0.47826086956521735,6.827592253684998
0.825,0.8205128205128205,6.2732996344566345
0.7,0.6666666666666665,6.5604711174964905
0.475,0.46153846153846156,6.394543796777725
0.55,0.55,6.27731066942215
0.725,0.7317073170731706,6.274080812931061
0.575,0.7017543859649124,6.931658327579498
0.475,0.5333333333333332,6.930136203765869
0.525,0.5777777777777778,6.821386098861694
0.55,0.5909090909090908,6.892261385917664
0.7,0.6842105263157895,6.764408707618713
0.6,0.5789473684210527,6.833389520645142
0.5,0.4736842105263158,6.506722688674927
0.775,0.7567567567567567,5.288438767194748
0.55,0.4375,6.596017956733704
0.5,0.5238095238095238,6.836601614952087
0.5,0.37499999999999994,6.586393296718597
0.65,0.65,6.651927053928375
0.7,0.7142857142857143,6.201526761054993
0.65,0.6666666666666666,6.91726815700531
0.575,0.679245283018868,6.899734795093536
0.6,0.6190476190476191,6.920520603656769
0.575,0.5641025641025641,6.343506157398224
0.575,0.5405405405405405,6.928818702697754
0.55,0.47058823529411764,6.272211372852325
0.55,0.55,6.434568285942078
0.4,0.2941176470588235,6.624915778636932
0.675,0.6976744186046512,6.979550361633301
0.575,0.4848484848484849,6.771688520908356
0.725,0.717948717948718,6.835642457008362
0.55,0.5909090909090908,6.7882861495018005
0.575,0.4848484848484849,6.618781805038452
0.625,0.5945945945945946,6.439250707626343
0.425,0.41025641025641024,6.879308044910431
0.475,0.4324324324324324,6.6053982973098755
0.5,0.6666666666666666,6.931306898593903
0.7,0.7142857142857143,5.964957535266876
0.5,0.3333333333333333,5.414806693792343
0.575,0.6530612244897959,6.933229744434357
0.575,0.5405405405405405,6.871153175830841
0.675,0.6666666666666667,6.5925098061561584
0.625,0.6511627906976744,6.453516960144043
0.7,0.6842105263157895,6.418444633483887
0.55,0.5,6.5066447257995605
0.5,0.5238095238095238,6.89171302318573
0.625,0.5161290322580645,5.386146456003189
0.525,0.5128205128205129,6.39335036277771
0.575,0.45161290322580644,5.917865186929703
0.625,0.6341463414634146,6.741990864276886
0.55,0.5909090909090908,6.772974014282227
0.625,0.6341463414634146,6.810339093208313
0.45,0.47619047619047616,6.926565170288086
0.35,0.2777777777777778,6.756861388683319
0.65,0.631578947368421,6.499590337276459
0.4,0.4000000000000001,6.7166279554367065
0.4,0.45454545454545453,6.889884173870087
0.9,0.9,5.199371010065079
0.525,0.5581395348837209,6.355273008346558
0.55,0.5,5.846099764108658
0.7,0.7272727272727272,6.780528247356415
0.675,0.6285714285714286,5.319268196821213
0.475,0.3636363636363637,6.928236424922943
0.725,0.7317073170731706,6.800399959087372
0.55,0.6896551724137931,6.929308712482452
0.775,0.7428571428571429,5.507692098617554
0.55,0.64,6.933286190032959
0.625,0.6341463414634146,6.931291043758392
0.675,0.6486486486486486,6.690108120441437
0.625,0.5714285714285715,6.323089122772217
0.65,0.6818181818181818,6.723944902420044
0.65,0.65,6.68959379196167
0.625,0.6153846153846154,6.373380959033966
0.6,0.6,6.509593904018402
0.4,0.5199999999999999,6.894939422607422
0.6,0.5555555555555556,6.184554606676102
0.65,0.631578947368421,5.650210678577423
0.475,0.4324324324324324,6.90531712770462
0.4,0.2941176470588235,5.438352793455124
0.525,0.4571428571428572,6.931094825267792
0.675,0.6666666666666667,5.918242871761322
0.625,0.6808510638297872,6.931834638118744
0.5,0.4444444444444445,6.909525752067566
0.75,0.7727272727272727,6.561369717121124
0.5,0.6666666666666666,6.905118942260742
0.525,0.5365853658536585,6.404087662696838
0.725,0.717948717948718,5.285082697868347
0.475,0.4878048780487805,6.740017414093018
0.55,0.64,6.920468270778656
0.45,0.4210526315789474,6.891231894493103
0.775,0.7428571428571429,4.183709502220154
0.675,0.7111111111111111,6.680956244468689
0.525,0.4571428571428572,6.337775886058807
0.625,0.5945945945945946,6.188344478607178
0.775,0.7906976744186046,6.613284587860107
0.575,0.5853658536585366,6.928572356700897
0.5,0.5833333333333334,6.702717840671539
0.475,0.46153846153846156,6.691667139530182
0.6,0.7037037037037037,6.911457419395447
0.7,0.7142857142857143,6.926144957542419
0.475,0.4878048780487805,6.888209879398346
0.475,0.553191489361702,6.860556066036224
0.6,0.6,6.631870329380035
0.675,0.6285714285714286,6.351092517375946
0.675,0.7111111111111111,6.9380069971084595
0.525,0.5128205128205129,6.572322428226471
0.5,0.4117647058823529,6.288975536823273
0.675,0.6666666666666667,6.4931288957595825
0.525,0.4571428571428572,6.913681864738464
0.575,0.5853658536585366,6.204272776842117
0.6,0.6,6.634237289428711
0.725,0.7317073170731706,5.994673907756805
0.6,0.5294117647058824,6.674618780612946
0.675,0.6666666666666667,6.658708572387695
0.575,0.5853658536585366,6.514488935470581
0.5,0.4736842105263158,6.751154541969299
0.75,0.7368421052631577,6.153032124042511
0.575,0.5853658536585366,5.062710106372833
0.65,0.65,6.088545083999634
0.575,0.5641025641025641,6.824005484580994
0.425,0.48888888888888893,6.677327394485474
0.475,0.46153846153846156,6.839336574077606
0.6,0.6363636363636365,6.382047057151794
0.425,0.41025641025641024,6.904188513755798
0.475,0.553191489361702,6.890977680683136
0.775,0.7692307692307692,6.641475439071655
0.7,0.6470588235294117,6.258977949619293
0.575,0.5853658536585366,6.843933403491974
0.65,0.6818181818181818,5.742814302444458
0.375,0.3243243243243243,6.82650226354599
0.575,0.5641025641025641,5.79403018951416
0.65,0.631578947368421,6.731594920158386
0.575,0.5641025641025641,6.273599565029144
0.525,0.5581395348837209,6.814363956451416
0.475,0.4878048780487805,6.874350965023041
0.75,0.761904761904762,4.684192597866058
0.6,0.6363636363636365,6.93193244934082
0.425,0.48888888888888893,6.900997519493103
0.45,0.38888888888888884,6.629781246185303
0.625,0.6511627906976744,6.868217289447784
0.35,0.35,6.8453474044799805
0.6,0.6363636363636365,6.298400938510895
0.6,0.6666666666666666,6.804349720478058
0.775,0.7567567567567567,6.439111232757568
0.575,0.5641025641025641,6.88866525888443
0.55,0.5909090909090908,6.806667149066925
0.55,0.5714285714285713,6.913687109947205
0.575,0.5641025641025641,6.9127965569496155
0.725,0.717948717948718,6.751693665981293
0.6,0.5555555555555556,6.626672029495239
0.575,0.5853658536585366,6.833890199661255
0.6,0.6363636363636365,6.921340525150299
0.55,0.5263157894736842,6.861230552196503
0.7,0.7,6.787116885185242
0.55,0.6538461538461537,6.931729733943939
0.625,0.5945945945945946,6.34840926527977
0.725,0.6666666666666667,6.271153539419174
0.55,0.5263157894736842,6.837390124797821
0.525,0.3870967741935483,5.835281580686569
0.475,0.46153846153846156,6.058378845453262
0.5,0.5238095238095238,6.849696755409241
0.65,0.6818181818181818,6.663892328739166
0.55,0.5263157894736842,6.04377955198288
0.575,0.5641025641025641,6.6527374386787415
0.75,0.75,4.255960285663605
0.45,0.45,6.904263973236084
0.7,0.7,6.7173444628715515
0.475,0.4324324324324324,6.674662709236145
0.675,0.6060606060606061,4.919745117425919
0.65,0.588235294117647,6.6654579639434814
0.5,0.5454545454545454,6.458761811256409
0.425,0.34285714285714286,6.5287482142448425
0.55,0.5714285714285713,6.864114701747894
0.725,0.7027027027027027,4.989392280578613
0.475,0.4,5.402148455381393
0.85,0.8571428571428572,4.346337705850601
0.75,0.7368421052631577,5.122021496295929
0.55,0.5714285714285713,6.928357541561127
0.55,0.5,6.357207953929901
0.525,0.5365853658536585,6.426185846328735
0.3,0.22222222222222224,6.772655189037323
0.55,0.55,6.8405367732048035
0.55,0.47058823529411764,6.329138159751892
0.6,0.5789473684210527,5.46604198217392
0.6,0.5789473684210527,6.186425507068634
0.65,0.6666666666666666,5.092413485050201
0.575,0.5405405405405405,6.024410009384155
0.575,0.6046511627906976,6.803363263607025
0.475,0.4878048780487805,6.9306318163871765
0.55,0.608695652173913,6.926181137561798
0.6,0.6190476190476191,6.111935257911682
0.725,0.7441860465116279,6.541279435157776
0.45,0.38888888888888884,6.411712408065796
0.7,0.7272727272727272,6.886334180831909
0.6,0.5789473684210527,6.668708443641663
0.45,0.56,6.903681933879852
0.7,0.7142857142857143,6.134786128997803
0.475,0.631578947368421,6.917982995510101
0.7,0.7391304347826088,6.899543941020966
0.45,0.45,6.658816576004028
0.5,0.5238095238095238,6.356228590011597
0.75,0.7222222222222223,6.867523789405823
0.5,0.37499999999999994,6.874403357505798
0.525,0.5581395348837209,6.691336631774902
0.525,0.48648648648648646,6.907779335975647
0.675,0.6829268292682926,6.907789409160614
0.5,0.4444444444444445,6.88598370552063
0.6,0.6521739130434783,6.3017173409461975
0.85,0.8333333333333334,5.746277928352356
0.45,0.4210526315789474,5.738570481538773
0.45,0.47619047619047616,6.695788562297821
0.55,0.5909090909090908,6.523910701274872
0.475,0.4324324324324324,6.654889822006226
0.675,0.6976744186046512,6.853447079658508
0.55,0.5714285714285713,6.933654367923737
0.65,0.6818181818181818,6.928839206695557
0.675,0.7111111111111111,6.881745934486389
0.55,0.5714285714285713,6.866059362888336
0.425,0.34285714285714286,6.790369510650635
0.55,0.5714285714285713,6.890041768550873
0.475,0.5333333333333332,6.909022152423859
0.775,0.7804878048780488,5.158695727586746
0.55,0.4375,6.576976656913757
0.8,0.8000000000000002,5.465765804052353
0.65,0.6111111111111112,6.312592655420303
0.725,0.7317073170731706,5.668727606534958
0.65,0.631578947368421,6.477120757102966
0.7,0.6666666666666665,5.5440693795681
0.75,0.7727272727272727,5.099023401737213
0.575,0.5853658536585366,6.390805542469025
0.525,0.5581395348837209,6.880752205848694
0.725,0.6857142857142857,6.9310227036476135
0.475,0.5116279069767442,6.889500200748444
0.625,0.6341463414634146,6.91760927438736
0.55,0.5714285714285713,6.677854597568512
0.625,0.6808510638297872,6.851949572563171
0.55,0.5,6.9517011642456055
0.5,0.5,6.751216769218445
0.525,0.4571428571428572,6.895811975002289
0.775,0.8085106382978724,6.928404331207275
0.45,0.4210526315789474,6.483026325702667
0.625,0.6938775510204082,6.848959863185883
0.55,0.5909090909090908,6.853432893753052
0.45,0.4210526315789474,6.4276317954063416
0.7,0.7391304347826088,5.459260553121567
0.4,0.33333333333333326,6.651705622673035
0.4,0.36842105263157887,6.777717888355255
0.6,0.5294117647058824,6.515442848205566
0.75,0.761904761904762,6.712920725345612
