accuracy,f1,loss
0.5,0.4736842105263158,6.907159626483917
0.45,0.38888888888888884,6.261039555072784
0.65,0.6818181818181818,6.261101126670837
0.55,0.5909090909090908,6.648764073848724
0.55,0.55,6.558664560317993
0.5,0.5454545454545454,6.931263506412506
0.75,0.75,6.080554842948914
0.5,0.4117647058823529,6.690510094165802
0.5,0.5,6.920470714569092
0.7,0.7142857142857143,6.5276095271110535
0.55,0.5263157894736842,6.617376983165741
0.4,0.36842105263157887,6.90369838476181
0.45,0.3529411764705882,6.904765188694
0.5,0.5,6.208984434604645
0.45,0.47619047619047616,6.865093290805817
0.575,0.5853658536585366,6.927829921245575
0.625,0.6153846153846154,5.398768484592438
0.475,0.46153846153846156,6.75529932975769
0.55,0.5714285714285713,6.790763854980469
0.575,0.6382978723404256,6.819976210594177
0.725,0.7555555555555556,6.809079825878143
0.65,0.65,6.918501019477844
0.475,0.4878048780487805,6.6512574553489685
0.45,0.3529411764705882,6.007313579320908
0.6,0.5555555555555556,6.620417833328247
0.65,0.6956521739130435,6.922236084938049
0.425,0.48888888888888893,6.819678783416748
0.6,0.6,6.869343996047974
0.5,0.5454545454545454,6.8239569664001465
0.8,0.8095238095238095,5.776174068450928
0.6,0.5294117647058824,6.8878204226493835
0.775,0.7906976744186046,5.896805167198181
0.625,0.6153846153846154,6.619018793106079
0.575,0.5142857142857143,6.387060165405273
0.625,0.5454545454545455,6.673456311225891
0.625,0.6666666666666665,5.787908464670181
0.4,0.33333333333333326,6.922744393348694
0.4,0.33333333333333326,6.878935694694519
0.475,0.4878048780487805,6.879944384098053
0.6,0.6190476190476191,6.893099069595337
0.65,0.65,6.655850112438202
0.6,0.6,6.93474268913269
0.475,0.4324324324324324,6.630233943462372
0.775,0.7567567567567567,5.270862907171249
0.475,0.4878048780487805,6.385212421417236
0.6,0.5789473684210527,6.839761018753052
0.5,0.4117647058823529,6.487508952617645
0.625,0.6341463414634146,6.365474998950958
0.675,0.6976744186046512,6.2189642786979675
0.6,0.6363636363636365,6.838625729084015
0.6,0.4285714285714285,6.930050253868103
0.5,0.5652173913043479,6.890462219715118
0.625,0.6153846153846154,6.378678619861603
0.45,0.45,6.931634306907654
0.5,0.4736842105263158,6.209782600402832
0.65,0.6111111111111112,6.620614230632782
0.475,0.3225806451612903,6.502922177314758
0.575,0.6382978723404256,6.934566020965576
0.525,0.5581395348837209,6.888621151447296
