subslice,acc_top,acc_complement,f1_top,f1_complement,loss_top,loss_complement
100,0.975,1.0,0.9743589743589743,1.0,0.0386305843712762,0.005082761024823412
200,0.975,1.0,0.9743589743589743,1.0,0.012665780755924061,0.0071320961869787425
300,1.0,0.975,1.0,0.975609756097561,0.007787673966959119,0.012877540255431086
400,0.975,0.925,0.9743589743589743,0.9302325581395349,0.005926240992266685,0.031422963249497116
