accuracy,f1,loss
0.425,0.37837837837837834,6.93082720041275
0.375,0.3902439024390244,6.914629518985748
0.8,0.8181818181818182,5.782826691865921
0.7,0.6842105263157895,6.3630260825157166
0.6,0.5789473684210527,6.774376153945923
0.625,0.6511627906976744,6.909027934074402
0.6,0.5789473684210527,6.927228152751923
0.55,0.5714285714285713,6.923531591892242
0.425,0.48888888888888893,6.928911447525024
0.575,0.6222222222222222,6.915334641933441
0.6,0.6,6.81581723690033
0.575,0.6046511627906976,6.55379843711853
0.575,0.6046511627906976,6.477848708629608
0.775,0.7804878048780488,6.348886966705322
0.65,0.6666666666666666,5.820284157991409
0.7,0.6842105263157895,6.151292443275452
0.775,0.7906976744186046,6.270667999982834
0.575,0.5641025641025641,6.498987197875977
0.325,0.37209302325581395,6.8575239777565
0.5,0.4117647058823529,6.924251019954681
0.55,0.5263157894736842,6.9274104833602905
0.65,0.6666666666666666,6.020732283592224
0.575,0.6222222222222222,6.246914386749268
0.8,0.8000000000000002,6.422682285308838
0.775,0.7692307692307692,5.427137166261673
0.8,0.8000000000000002,5.876475214958191
0.875,0.8780487804878048,4.329418659210205
0.675,0.6976744186046512,6.36019641160965
0.7,0.7,6.388260900974274
0.65,0.631578947368421,6.852737009525299
0.55,0.4,6.931648313999176
0.675,0.6829268292682926,6.37901908159256
0.825,0.8108108108108107,5.70072540640831
0.775,0.7906976744186046,4.474035352468491
0.625,0.6153846153846154,6.031465023756027
0.525,0.5777777777777778,6.928716719150543
0.75,0.7058823529411764,6.910532832145691
0.55,0.5909090909090908,6.292050659656525
0.7,0.6842105263157895,6.759801864624023
0.525,0.5581395348837209,6.925550758838654
0.875,0.8717948717948718,5.5612355172634125
0.55,0.5263157894736842,6.930223345756531
0.475,0.5333333333333332,6.867121040821075
0.6,0.6190476190476191,6.215470135211945
0.575,0.5641025641025641,6.813813209533691
0.65,0.65,6.706472635269165
0.425,0.37837837837837834,6.864705204963684
0.575,0.5405405405405405,6.93066942691803
0.85,0.8333333333333334,5.180602341890335
0.525,0.6545454545454545,6.930102348327637
0.45,0.5,6.9196489453315735
0.725,0.7027027027027027,6.157676517963409
0.75,0.7058823529411764,6.213606417179108
0.475,0.553191489361702,6.775619089603424
0.65,0.631578947368421,6.921134412288666
0.65,0.4615384615384615,6.796744883060455
0.85,0.85,5.66388601064682
0.575,0.6382978723404256,6.443120002746582
0.625,0.5945945945945946,6.83101749420166
0.625,0.7058823529411764,6.9251532554626465
0.7,0.6666666666666665,5.687218099832535
0.45,0.08333333333333334,6.927400469779968
0.475,0.4878048780487805,6.6701841950416565
0.8,0.8000000000000002,5.503572583198547
0.725,0.717948717948718,4.917105078697205
0.825,0.8292682926829269,4.897199779748917
0.65,0.6818181818181818,6.4742074608802795
0.475,0.5882352941176471,6.907159447669983
0.5,0.5238095238095238,6.745018482208252
0.5,0.4444444444444445,6.9175116419792175
0.55,0.4375,6.921308994293213
0.55,0.55,6.789816796779633
0.7,0.7,6.462018191814423
0.725,0.7555555555555556,6.448578715324402
0.6,0.6666666666666666,6.93360036611557
0.575,0.6046511627906976,6.731319546699524
0.45,0.47619047619047616,6.919002711772919
0.9,0.9,5.750705122947693
0.5,0.5454545454545454,6.9255863428115845
0.65,0.631578947368421,6.72381591796875
0.7,0.6666666666666665,5.851400375366211
0.575,0.5853658536585366,6.790235161781311
0.475,0.5116279069767442,6.873602211475372
0.625,0.6808510638297872,6.856106758117676
0.675,0.6829268292682926,6.558095037937164
0.4,0.5199999999999999,6.8238420486450195
0.5,0.5652173913043479,6.826929569244385
0.8,0.8000000000000002,5.641417920589447
0.65,0.6956521739130435,6.2442052364349365
0.575,0.7017543859649124,6.9233580231666565
0.55,0.5263157894736842,6.822987198829651
0.625,0.6153846153846154,6.31198787689209
0.925,0.9230769230769231,4.752787262201309
0.55,0.5714285714285713,6.299392640590668
0.6,0.6,6.515800714492798
0.525,0.4242424242424242,6.921877384185791
0.8,0.7777777777777777,4.9147215485572815
0.75,0.7222222222222223,6.249581903219223
0.775,0.7804878048780488,4.546580910682678
0.825,0.8,6.130872547626495
0.3,0.2631578947368421,6.8488985896110535
0.6,0.6,6.838057637214661
0.5,0.5238095238095238,6.611844420433044
0.625,0.5945945945945946,6.680126845836639
0.725,0.7317073170731706,6.377364814281464
0.675,0.6829268292682926,6.88063645362854
0.65,0.631578947368421,6.38148558139801
0.5,0.5454545454545454,6.81530225276947
0.675,0.6976744186046512,5.60817015171051
0.575,0.5142857142857143,6.829249262809753
0.625,0.6341463414634146,6.774309933185577
0.575,0.6222222222222222,6.908768892288208
0.775,0.7692307692307692,6.777245342731476
0.625,0.6341463414634146,6.744920790195465
0.675,0.6829268292682926,6.636093080043793
0.8,0.8000000000000002,4.665143430233002
0.475,0.5116279069767442,6.929918527603149
0.65,0.65,6.692934572696686
0.75,0.761904761904762,6.665522277355194
0.425,0.5306122448979592,6.646520674228668
0.6,0.6190476190476191,6.4363115429878235
0.8,0.8181818181818182,6.211615204811096
0.65,0.6818181818181818,6.269708573818207
0.625,0.5945945945945946,6.741424024105072
0.575,0.5641025641025641,5.959679543972015
0.55,0.5909090909090908,6.610669493675232
